Data_Venda,Produto,Categoria,Quantidade_Vendida,Preço,Receita,Região
2023-05-20,Sapato,Roupas,33,134.57,4440.8099999999995,Oeste
2023-04-22,Frutas,Alimentos,43,380.74,16371.82,Norte
2023-10-09,Blocos de Montar,Brinquedos,23,284.49,6543.27,Sul
2023-01-31,Mesa,Móveis,47,266.19,12510.93,Norte
2023-12-20,Câmera,Eletrônicos,43,296.38,12744.34,Oeste
2023-07-19,Tablet,Eletrônicos,28,93.34,2613.52,Sul
2023-06-26,Carne,Alimentos,18,489.3,8807.4,Norte
2023-07-18,Carrinho,Brinquedos,29,449.83,13045.07,Leste
2023-04-06,Blocos de Montar,Brinquedos,24,452.43,10858.32,Oeste
2023-05-13,Sapato,Roupas,18,444.73,8005.14,Sul
2023-03-28,Feijão,Alimentos,48,399.39,19170.72,Leste
2023-05-16,Jaqueta,Roupas,10,258.85,2588.5,Norte
2023-07-20,Feijão,Alimentos,24,399.77,9594.48,Leste
2023-03-14,Mesa,Móveis,34,193.77,6588.18,Leste
2023-06-14,Sapato,Roupas,21,316.07,6637.47,Sul
2023-09-04,Mesa,Móveis,23,244.79,5630.17,Sul
2023-08-16,Smartphone,Eletrônicos,47,394.46,18539.62,Norte
2023-10-17,Boneca,Brinquedos,12,489.33,5871.96,Oeste
2023-07-06,Sofá,Móveis,38,445.9,16944.2,Leste
2023-03-15,Boneca,Brinquedos,15,372.57,5588.55,Oeste
2023-02-01,Jaqueta,Roupas,24,119.85,2876.3999999999996,Oeste
2023-06-09,Carne,Alimentos,3,402.95,1208.85,Norte
2023-09-12,Jaqueta,Roupas,27,414.67,11196.09,Norte
2023-12-02,Carne,Alimentos,16,397.63,6362.08,Sul
2023-06-05,Mesa,Móveis,16,154.36,2469.76,Sul
2023-08-29,Calça,Roupas,7,112.51,787.57,Sul
2023-10-04,Quebra-Cabeça,Brinquedos,35,60.91,2131.85,Norte
2023-05-18,Câmera,Eletrônicos,44,329.1,14480.400000000001,Oeste
2023-06-10,Mesa,Móveis,43,342.49,14727.07,Leste
2023-10-17,Estante,Móveis,31,266.4,8258.4,Oeste
2023-01-03,Laptop,Eletrônicos,11,464.84,5113.24,Oeste
2023-09-11,Smartphone,Eletrônicos,4,260.85,1043.4,Leste
2023-04-29,Sapato,Roupas,38,55.69,2116.22,Oeste
2023-08-14,Sofá,Móveis,22,155.86,3428.92,Sul
2023-06-30,Mesa,Móveis,33,165.37,5457.21,Sul
2023-05-02,Cadeira,Móveis,47,169.19,7951.93,Norte
2023-06-24,Mesa,Móveis,28,425.59,11916.519999999999,Norte
2023-08-09,Laptop,Eletrônicos,18,276.04,4968.72,Sul
2023-07-06,Camisa,Roupas,5,266.35,1331.75,Sul
2023-12-19,Boneca,Brinquedos,32,290.93,9309.76,Oeste
2023-10-24,Laptop,Eletrônicos,41,149.62,6134.42,Sul
2023-11-13,Cadeira,Móveis,32,223.0,7136.0,Oeste
2023-05-06,Smartphone,Eletrônicos,42,362.68,15232.56,Norte
2023-02-17,Blocos de Montar,Brinquedos,49,224.17,10984.33,Oeste
2023-10-08,Sapato,Roupas,31,293.16,9087.960000000001,Norte
2023-12-06,Blocos de Montar,Brinquedos,45,183.46,8255.7,Sul
2023-04-26,Laptop,Eletrônicos,35,289.42,10129.7,Norte
2023-10-20,Cadeira,Móveis,29,274.49,7960.21,Oeste
2023-03-02,Cadeira,Móveis,30,324.98,9749.400000000001,Oeste
2023-11-20,Camisa,Roupas,20,392.37,7847.4,Oeste
2023-02-06,Câmera,Eletrônicos,13,31.81,413.53,Norte
2023-03-28,Frutas,Alimentos,17,270.59,4600.03,Leste
2023-05-04,Camisa,Roupas,42,319.32,13411.44,Norte
2023-11-04,Smartphone,Eletrônicos,45,320.03,14401.349999999999,Oeste
2023-04-08,Mesa,Móveis,48,457.18,21944.64,Leste
2023-09-13,Jaqueta,Roupas,24,219.21,5261.04,Sul
2023-04-04,Arroz,Alimentos,20,132.98,2659.6,Leste
2023-10-23,Sapato,Roupas,35,68.81,2408.35,Leste
2023-12-24,Carrinho,Brinquedos,1,92.24,92.24,Sul
2023-10-19,Sapato,Roupas,7,169.04,1183.28,Oeste
2023-12-25,Sofá,Móveis,5,119.26,596.3000000000001,Oeste
2023-05-30,Câmera,Eletrônicos,37,476.54,17631.98,Leste
2023-10-10,Laptop,Eletrônicos,21,363.29,7629.09,Norte
2023-09-02,Feijão,Alimentos,6,466.62,2799.7200000000003,Oeste
2023-10-13,Arroz,Alimentos,38,27.77,1055.26,Norte
2023-02-09,Carne,Alimentos,47,195.55,9190.85,Oeste
2023-08-27,Frutas,Alimentos,27,311.39,8407.529999999999,Norte
2023-07-29,Laptop,Eletrônicos,20,29.39,587.8,Norte
2023-06-12,Câmera,Eletrônicos,2,289.22,578.44,Sul
2023-12-19,Arroz,Alimentos,7,219.44,1536.08,Leste
2023-11-29,Carne,Alimentos,6,206.3,1237.8000000000002,Leste
2023-05-08,Sapato,Roupas,19,383.24,7281.56,Leste
2023-11-06,Sapato,Roupas,6,236.15,1416.9,Sul
2023-06-26,Sofá,Móveis,8,106.35,850.8,Leste
2023-08-29,Carne,Alimentos,24,43.98,1055.52,Oeste
2023-08-09,Frutas,Alimentos,5,82.83,414.15,Leste
2023-05-26,Jaqueta,Roupas,25,397.35,9933.75,Sul
2023-06-16,Smartphone,Eletrônicos,12,58.12,697.4399999999999,Oeste
2023-02-27,Laptop,Eletrônicos,21,440.31,9246.51,Norte
2023-01-07,Smartphone,Eletrônicos,47,76.92,3615.2400000000002,Sul
2023-11-14,Carne,Alimentos,26,437.49,11374.74,Leste
2023-06-15,Sapato,Roupas,28,127.86,3580.08,Oeste
2023-12-25,Jaqueta,Roupas,37,76.86,2843.82,Sul
2023-04-06,Carne,Alimentos,2,54.62,109.24,Leste
2023-09-29,Quebra-Cabeça,Brinquedos,15,55.54,833.1,Norte
2023-02-12,Arroz,Alimentos,22,208.08,4577.76,Leste
2023-01-30,Calça,Roupas,17,133.9,2276.3,Sul
2023-04-04,Laptop,Eletrônicos,7,257.85,1804.9500000000003,Sul
2023-09-12,Carne,Alimentos,3,443.87,1331.6100000000001,Norte
2023-07-01,Calça,Roupas,14,174.23,2439.22,Sul
2023-04-06,Jaqueta,Roupas,3,116.87,350.61,Leste
2023-03-09,Feijão,Alimentos,1,419.71,419.71,Leste
2023-01-03,Mesa,Móveis,23,403.77,9286.71,Leste
2023-04-14,Laptop,Eletrônicos,27,217.88,5882.76,Oeste
2023-10-22,Frutas,Alimentos,33,187.61,6191.13,Leste
2023-10-25,Frutas,Alimentos,7,69.31,485.17,Leste
2023-12-06,Smartphone,Eletrônicos,12,140.69,1688.28,Sul
2023-09-20,Mesa,Móveis,27,222.37,6003.99,Sul
2023-11-04,Calça,Roupas,18,238.64,4295.5199999999995,Sul
2023-12-18,Blocos de Montar,Brinquedos,37,438.78,16234.859999999999,Leste
2023-07-28,Camisa,Roupas,13,190.34,2474.42,Sul
2023-02-14,Sofá,Móveis,44,302.42,13306.480000000001,Sul
2023-04-07,Carne,Alimentos,10,10.56,105.60000000000001,Sul
2023-07-13,Quebra-Cabeça,Brinquedos,44,329.06,14478.64,Sul
2023-04-18,Cadeira,Móveis,23,254.33,5849.59,Sul
2023-02-28,Feijão,Alimentos,29,198.71,5762.59,Leste
2023-11-07,Carne,Alimentos,34,257.03,8739.019999999999,Norte
2023-03-29,Câmera,Eletrônicos,40,182.62,7304.8,Norte
2023-05-24,Jaqueta,Roupas,23,93.3,2145.9,Oeste
2023-11-03,Sofá,Móveis,30,13.58,407.4,Sul
2023-04-09,Camisa,Roupas,46,368.86,16967.56,Leste
2023-03-14,Quebra-Cabeça,Brinquedos,12,302.22,3626.6400000000003,Norte
2023-08-27,Estante,Móveis,35,320.65,11222.75,Norte
2023-02-21,Calça,Roupas,36,274.95,9898.199999999999,Leste
2023-05-08,Arroz,Alimentos,6,147.17,883.02,Norte
2023-08-10,Arroz,Alimentos,6,374.56,2247.36,Norte
2023-08-09,Boneca,Brinquedos,27,46.85,1264.95,Norte
2023-10-25,Camisa,Roupas,36,329.02,11844.72,Norte
2023-04-13,Câmera,Eletrônicos,1,413.13,413.13,Sul
2023-06-27,Calça,Roupas,22,245.18,5393.96,Norte
2023-08-05,Estante,Móveis,22,35.95,790.9000000000001,Leste
2023-12-30,Calça,Roupas,17,116.91,1987.47,Leste
2023-09-22,Sapato,Roupas,49,125.23,6136.27,Oeste
2023-08-31,Feijão,Alimentos,21,252.67,5306.07,Sul
2023-03-24,Blocos de Montar,Brinquedos,49,196.0,9604.0,Sul
2023-12-20,Mesa,Móveis,25,488.56,12214.0,Oeste
2023-03-30,Frutas,Alimentos,25,153.04,3826.0,Sul
2023-02-11,Estante,Móveis,48,129.47,6214.5599999999995,Sul
2023-05-27,Carne,Alimentos,41,79.16,3245.56,Leste
2023-03-15,Quebra-Cabeça,Brinquedos,32,317.86,10171.52,Oeste
2023-02-07,Jaqueta,Roupas,8,191.88,1535.04,Leste
2023-10-02,Camisa,Roupas,44,44.46,1956.24,Norte
2023-04-17,Camisa,Roupas,26,26.27,683.02,Leste
2023-02-01,Estante,Móveis,8,377.58,3020.64,Sul
2023-10-01,Frutas,Alimentos,17,349.93,5948.81,Oeste
2023-07-27,Cadeira,Móveis,48,62.59,3004.32,Leste
2023-03-02,Sofá,Móveis,39,217.35,8476.65,Sul
2023-03-13,Blocos de Montar,Brinquedos,31,58.45,1811.95,Norte
2023-06-23,Camisa,Roupas,25,201.7,5042.5,Norte
2023-07-31,Jaqueta,Roupas,48,78.26,3756.4800000000005,Leste
2023-08-27,Frutas,Alimentos,11,481.04,5291.4400000000005,Leste
2023-06-23,Feijão,Alimentos,6,391.5,2349.0,Leste
2023-09-16,Quebra-Cabeça,Brinquedos,35,20.71,724.85,Norte
2023-10-30,Camisa,Roupas,29,81.26,2356.54,Sul
2023-02-19,Arroz,Alimentos,20,255.47,5109.4,Leste
2023-07-01,Smartphone,Eletrônicos,2,232.5,465.0,Leste
2023-07-29,Smartphone,Eletrônicos,40,199.38,7975.2,Norte
2023-09-12,Mesa,Móveis,3,196.34,589.02,Oeste
2023-06-22,Laptop,Eletrônicos,43,264.43,11370.49,Leste
2023-11-30,Laptop,Eletrônicos,32,47.6,1523.2,Sul
2023-03-21,Jaqueta,Roupas,44,245.6,10806.4,Leste
2023-09-29,Laptop,Eletrônicos,24,206.4,4953.6,Sul
2023-09-18,Carrinho,Brinquedos,30,309.0,9270.0,Oeste
2023-09-27,Arroz,Alimentos,49,77.98,3821.02,Leste
2023-10-17,Mesa,Móveis,18,210.89,3796.0199999999995,Sul
2023-04-01,Mesa,Móveis,17,368.43,6263.31,Leste
2023-03-01,Quebra-Cabeça,Brinquedos,4,359.04,1436.16,Sul
2023-08-20,Smartphone,Eletrônicos,48,209.34,10048.32,Norte
2023-07-27,Tablet,Eletrônicos,15,187.01,2805.1499999999996,Norte
2023-06-09,Cadeira,Móveis,32,295.44,9454.08,Oeste
2023-04-07,Boneca,Brinquedos,17,44.35,753.95,Sul
2023-12-17,Arroz,Alimentos,7,341.29,2389.03,Norte
2023-09-24,Sapato,Roupas,42,16.36,687.12,Norte
2023-06-28,Camisa,Roupas,40,348.45,13938.0,Sul
2023-10-07,Cadeira,Móveis,42,281.21,11810.82,Oeste
2023-11-12,Frutas,Alimentos,48,440.53,21145.44,Oeste
2023-03-24,Tablet,Eletrônicos,9,392.65,3533.85,Leste
2023-07-21,Cadeira,Móveis,1,63.35,63.35,Norte
2023-06-01,Mesa,Móveis,10,37.87,378.7,Sul
2023-08-01,Laptop,Eletrônicos,8,125.23,1001.84,Leste
2023-04-22,Carrinho,Brinquedos,7,283.92,1987.44,Sul
2023-03-14,Carrinho,Brinquedos,44,122.37,5384.280000000001,Norte
2023-03-09,Quebra-Cabeça,Brinquedos,4,24.5,98.0,Norte
2023-01-25,Boneca,Brinquedos,38,425.86,16182.68,Oeste
2023-04-07,Smartphone,Eletrônicos,12,371.53,4458.36,Sul
2023-12-26,Sofá,Móveis,35,32.21,1127.3500000000001,Norte
2023-09-12,Arroz,Alimentos,45,18.85,848.2500000000001,Norte
2023-02-11,Arroz,Alimentos,38,286.31,10879.78,Sul
2023-07-21,Estante,Móveis,13,307.9,4002.7,Sul
2023-04-18,Carrinho,Brinquedos,39,139.25,5430.75,Sul
2023-01-16,Mesa,Móveis,20,228.0,4560.0,Leste
2023-08-03,Boneca,Brinquedos,32,172.17,5509.44,Norte
2023-07-23,Sapato,Roupas,2,95.29,190.58,Oeste
2023-10-28,Sapato,Roupas,37,266.1,9845.7,Sul
2023-05-04,Boneca,Brinquedos,44,32.52,1430.88,Sul
2023-07-18,Frutas,Alimentos,7,404.49,2831.4300000000003,Sul
2023-12-18,Câmera,Eletrônicos,18,126.27,2272.86,Sul
2023-12-30,Camisa,Roupas,38,460.28,17490.64,Sul
2023-10-06,Calça,Roupas,35,229.56,8034.6,Leste
2023-06-30,Smartphone,Eletrônicos,15,432.27,6484.049999999999,Sul
2023-06-02,Cadeira,Móveis,11,262.08,2882.8799999999997,Norte
2023-03-21,Camisa,Roupas,31,327.66,10157.460000000001,Norte
2023-01-29,Cadeira,Móveis,3,115.26,345.78000000000003,Sul
2023-07-29,Feijão,Alimentos,11,133.89,1472.79,Norte
2023-08-08,Estante,Móveis,39,259.7,10128.3,Oeste
2023-07-31,Boneca,Brinquedos,25,18.68,467.0,Oeste
2023-06-30,Jaqueta,Roupas,38,400.33,15212.539999999999,Leste
2023-05-15,Mesa,Móveis,36,196.72,7081.92,Norte
2023-01-01,Quebra-Cabeça,Brinquedos,8,84.87,678.96,Leste
2023-09-28,Boneca,Brinquedos,15,494.88,7423.2,Sul
2023-02-05,Tablet,Eletrônicos,14,223.14,3123.96,Sul
2023-08-06,Arroz,Alimentos,31,129.03,3999.93,Norte
2023-06-14,Jaqueta,Roupas,10,223.56,2235.6,Oeste
2023-10-16,Quebra-Cabeça,Brinquedos,28,427.51,11970.279999999999,Norte
2023-06-24,Quebra-Cabeça,Brinquedos,44,245.28,10792.32,Norte
2023-05-04,Tablet,Eletrônicos,15,206.71,3100.65,Sul
2023-06-27,Estante,Móveis,6,396.11,2376.66,Oeste
2023-02-15,Arroz,Alimentos,28,473.37,13254.36,Norte
2023-11-12,Cadeira,Móveis,48,275.8,13238.400000000001,Oeste
2023-06-30,Cadeira,Móveis,14,213.62,2990.6800000000003,Norte
2023-12-02,Tablet,Eletrônicos,31,309.88,9606.28,Norte
2023-09-23,Mesa,Móveis,13,416.86,5419.18,Norte
2023-04-13,Estante,Móveis,40,19.93,797.2,Leste
2023-10-18,Arroz,Alimentos,37,416.08,15394.96,Norte
2023-12-10,Sapato,Roupas,21,282.34,5929.139999999999,Oeste
2023-08-12,Tablet,Eletrônicos,37,373.98,13837.26,Sul
2023-11-05,Arroz,Alimentos,35,18.63,652.05,Norte
2023-02-12,Mesa,Móveis,40,427.87,17114.8,Oeste
2023-09-20,Cadeira,Móveis,16,450.14,7202.24,Norte
2023-01-25,Blocos de Montar,Brinquedos,40,455.71,18228.399999999998,Sul
2023-06-19,Frutas,Alimentos,34,135.0,4590.0,Norte
2023-07-13,Feijão,Alimentos,6,70.39,422.34000000000003,Sul
2023-10-16,Camisa,Roupas,48,78.6,3772.7999999999997,Oeste
2023-02-18,Calça,Roupas,12,454.96,5459.5199999999995,Sul
2023-03-01,Quebra-Cabeça,Brinquedos,47,70.31,3304.57,Norte
2023-09-26,Cadeira,Móveis,41,410.5,16830.5,Sul
2023-04-23,Estante,Móveis,18,144.27,2596.86,Oeste
2023-10-17,Tablet,Eletrônicos,36,96.55,3475.7999999999997,Sul
2023-05-04,Cadeira,Móveis,40,374.21,14968.4,Oeste
2023-12-02,Boneca,Brinquedos,32,221.07,7074.24,Sul
2023-03-17,Laptop,Eletrônicos,47,110.95,5214.650000000001,Norte
2023-09-15,Camisa,Roupas,46,483.55,22243.3,Sul
2023-06-09,Arroz,Alimentos,8,34.77,278.16,Oeste
2023-09-01,Cadeira,Móveis,49,422.72,20713.280000000002,Oeste
2023-01-24,Calça,Roupas,10,462.18,4621.8,Leste
2023-08-06,Laptop,Eletrônicos,47,322.65,15164.55,Sul
2023-06-29,Carne,Alimentos,12,398.19,4778.28,Norte
2023-01-05,Jaqueta,Roupas,21,261.95,5500.95,Norte
2023-05-18,Cadeira,Móveis,41,243.54,9985.14,Leste
2023-09-10,Mesa,Móveis,35,104.34,3651.9,Leste
2023-11-24,Câmera,Eletrônicos,35,215.43,7540.05,Norte
2023-08-08,Câmera,Eletrônicos,16,173.44,2775.04,Leste
2023-08-04,Feijão,Alimentos,30,52.94,1588.1999999999998,Leste
2023-06-10,Frutas,Alimentos,15,316.58,4748.7,Oeste
2023-06-29,Sapato,Roupas,29,437.33,12682.57,Sul
2023-03-16,Sapato,Roupas,45,452.57,20365.65,Sul
2023-10-04,Camisa,Roupas,13,203.47,2645.11,Leste
2023-06-29,Laptop,Eletrônicos,22,19.09,419.98,Norte
2023-06-27,Boneca,Brinquedos,12,349.83,4197.96,Oeste
2023-02-25,Sofá,Móveis,32,442.21,14150.72,Oeste
2023-05-27,Tablet,Eletrônicos,25,332.8,8320.0,Norte
2023-01-01,Tablet,Eletrônicos,23,39.99,919.7700000000001,Norte
2023-06-03,Boneca,Brinquedos,8,263.41,2107.28,Sul
2023-06-25,Sapato,Roupas,8,38.55,308.4,Sul
2023-11-21,Câmera,Eletrônicos,20,482.59,9651.8,Leste
2023-06-15,Frutas,Alimentos,42,312.83,13138.859999999999,Norte
2023-01-13,Sofá,Móveis,39,361.19,14086.41,Leste
2023-08-13,Arroz,Alimentos,18,382.87,6891.66,Sul
2023-04-23,Mesa,Móveis,16,289.32,4629.12,Oeste
2023-09-20,Quebra-Cabeça,Brinquedos,2,165.84,331.68,Oeste
2023-01-04,Estante,Móveis,49,250.97,12297.53,Norte
2023-06-04,Smartphone,Eletrônicos,28,220.62,6177.360000000001,Sul
2023-03-21,Carne,Alimentos,17,369.58,6282.86,Leste
2023-08-30,Smartphone,Eletrônicos,40,401.78,16071.199999999999,Leste
2023-08-18,Carne,Alimentos,25,252.02,6300.5,Norte
2023-02-02,Tablet,Eletrônicos,11,167.2,1839.1999999999998,Oeste
2023-07-22,Carne,Alimentos,16,190.09,3041.44,Leste
2023-10-08,Calça,Roupas,5,314.71,1573.55,Oeste
2023-01-12,Blocos de Montar,Brinquedos,47,308.76,14511.72,Norte
2023-06-19,Quebra-Cabeça,Brinquedos,23,173.94,4000.62,Norte
2023-09-27,Carrinho,Brinquedos,41,293.47,12032.27,Sul
2023-04-04,Feijão,Alimentos,3,272.99,818.97,Sul
2023-07-01,Smartphone,Eletrônicos,7,445.75,3120.25,Sul
2023-03-24,Frutas,Alimentos,24,142.22,3413.2799999999997,Norte
2023-12-14,Camisa,Roupas,11,340.4,3744.3999999999996,Norte
2023-05-22,Boneca,Brinquedos,6,340.94,2045.6399999999999,Sul
2023-12-29,Estante,Móveis,40,353.25,14130.0,Oeste
2023-08-09,Estante,Móveis,39,353.52,13787.279999999999,Sul
2023-03-17,Jaqueta,Roupas,24,442.01,10608.24,Norte
2023-03-20,Frutas,Alimentos,40,51.59,2063.6000000000004,Norte
2023-10-07,Estante,Móveis,21,406.73,8541.33,Oeste
2023-01-08,Estante,Móveis,38,112.61,4279.18,Norte
2023-06-12,Quebra-Cabeça,Brinquedos,5,50.31,251.55,Sul
2023-03-19,Jaqueta,Roupas,12,378.08,4536.96,Sul
2023-07-12,Blocos de Montar,Brinquedos,27,385.92,10419.84,Leste
2023-11-25,Boneca,Brinquedos,20,361.02,7220.4,Leste
2023-06-14,Frutas,Alimentos,4,307.66,1230.64,Sul
2023-04-05,Sapato,Roupas,17,193.53,3290.01,Norte
2023-12-19,Laptop,Eletrônicos,31,230.79,7154.49,Oeste
2023-07-27,Sofá,Móveis,21,64.41,1352.61,Norte
2023-07-20,Blocos de Montar,Brinquedos,44,182.87,8046.280000000001,Oeste
2023-06-28,Smartphone,Eletrônicos,37,158.67,5870.79,Norte
2023-02-05,Smartphone,Eletrônicos,40,294.3,11772.0,Leste
2023-06-17,Blocos de Montar,Brinquedos,20,168.01,3360.2,Sul
2023-11-11,Tablet,Eletrônicos,26,25.48,662.48,Leste
2023-07-13,Sapato,Roupas,48,457.67,21968.16,Sul
2023-09-19,Sofá,Móveis,39,458.42,17878.38,Sul
2023-10-01,Câmera,Eletrônicos,21,383.99,8063.79,Sul
2023-05-13,Estante,Móveis,7,497.53,3482.71,Norte
2023-04-20,Calça,Roupas,33,221.65,7314.45,Oeste
2023-06-27,Tablet,Eletrônicos,8,376.9,3015.2,Norte
2023-07-13,Estante,Móveis,30,449.0,13470.0,Oeste
2023-01-29,Cadeira,Móveis,13,35.95,467.35,Norte
2023-05-27,Câmera,Eletrônicos,16,166.37,2661.92,Oeste
2023-05-25,Carrinho,Brinquedos,38,166.27,6318.26,Leste
2023-06-15,Smartphone,Eletrônicos,26,353.45,9189.699999999999,Leste
2023-07-25,Carrinho,Brinquedos,46,29.63,1362.98,Norte
2023-08-25,Jaqueta,Roupas,39,491.96,19186.44,Norte
2023-02-05,Sofá,Móveis,40,42.56,1702.4,Oeste
2023-06-23,Mesa,Móveis,36,399.27,14373.72,Sul
2023-08-07,Feijão,Alimentos,18,460.52,8289.36,Norte
2023-05-09,Tablet,Eletrônicos,27,65.33,1763.9099999999999,Leste
2023-11-12,Quebra-Cabeça,Brinquedos,28,457.82,12818.96,Oeste
2023-01-29,Camisa,Roupas,47,291.61,13705.67,Norte
2023-11-10,Tablet,Eletrônicos,44,485.57,21365.079999999998,Norte
2023-04-11,Estante,Móveis,3,495.2,1485.6,Oeste
2023-08-09,Arroz,Alimentos,35,411.29,14395.150000000001,Norte
2023-09-06,Sofá,Móveis,17,395.2,6718.4,Oeste
2023-08-21,Jaqueta,Roupas,18,290.92,5236.56,Sul
2023-12-07,Arroz,Alimentos,6,35.56,213.36,Leste
2023-12-30,Arroz,Alimentos,28,198.03,5544.84,Leste
2023-11-02,Carrinho,Brinquedos,27,248.28,6703.56,Oeste
2023-03-05,Quebra-Cabeça,Brinquedos,28,121.8,3410.4,Norte
2023-09-13,Mesa,Móveis,23,348.11,8006.530000000001,Oeste
2023-06-11,Blocos de Montar,Brinquedos,1,441.69,441.69,Oeste
2023-03-12,Sofá,Móveis,29,185.62,5382.9800000000005,Oeste
2023-05-26,Boneca,Brinquedos,33,409.65,13518.449999999999,Sul
2023-01-30,Frutas,Alimentos,12,68.74,824.8799999999999,Leste
2023-10-06,Arroz,Alimentos,4,364.2,1456.8,Oeste
2023-09-22,Calça,Roupas,26,160.16,4164.16,Norte
2023-03-30,Arroz,Alimentos,7,496.65,3476.5499999999997,Sul
2023-11-16,Carrinho,Brinquedos,45,396.04,17821.8,Sul
2023-01-21,Mesa,Móveis,42,324.94,13647.48,Leste
2023-09-29,Boneca,Brinquedos,3,345.67,1037.01,Norte
2023-10-22,Arroz,Alimentos,19,129.74,2465.0600000000004,Leste
2023-03-07,Calça,Roupas,1,260.4,260.4,Oeste
2023-02-14,Tablet,Eletrônicos,13,412.21,5358.73,Oeste
2023-11-09,Frutas,Alimentos,17,281.17,4779.89,Sul
2023-07-18,Blocos de Montar,Brinquedos,42,39.03,1639.26,Sul
2023-05-30,Frutas,Alimentos,41,321.71,13190.109999999999,Leste
2023-12-17,Sofá,Móveis,6,128.95,773.6999999999999,Leste
2023-08-02,Laptop,Eletrônicos,10,366.4,3664.0,Sul
2023-01-11,Sofá,Móveis,7,229.58,1607.0600000000002,Sul
2023-08-13,Boneca,Brinquedos,28,467.96,13102.88,Oeste
2023-12-12,Mesa,Móveis,21,350.51,7360.71,Norte
2023-12-31,Boneca,Brinquedos,37,135.49,5013.13,Leste
2023-11-22,Carrinho,Brinquedos,24,160.49,3851.76,Norte
2023-04-27,Mesa,Móveis,20,342.64,6852.799999999999,Oeste
2023-01-27,Sofá,Móveis,38,221.7,8424.6,Norte
2023-02-14,Tablet,Eletrônicos,39,109.48,4269.72,Leste
2023-11-30,Tablet,Eletrônicos,27,68.55,1850.85,Norte
2023-06-10,Carrinho,Brinquedos,44,339.76,14949.439999999999,Leste
2023-06-22,Frutas,Alimentos,19,388.39,7379.41,Sul
2023-01-13,Calça,Roupas,6,326.53,1959.1799999999998,Leste
2023-02-09,Boneca,Brinquedos,13,245.97,3197.61,Norte
2023-11-16,Quebra-Cabeça,Brinquedos,17,61.54,1046.18,Oeste
2023-08-11,Smartphone,Eletrônicos,14,379.21,5308.94,Norte
2023-04-10,Calça,Roupas,7,327.4,2291.7999999999997,Norte
2023-08-27,Calça,Roupas,44,111.43,4902.92,Leste
2023-05-19,Mesa,Móveis,26,369.3,9601.800000000001,Leste
2023-12-28,Quebra-Cabeça,Brinquedos,38,481.12,18282.56,Oeste
2023-06-22,Camisa,Roupas,30,267.01,8010.299999999999,Sul
2023-05-29,Arroz,Alimentos,18,461.55,8307.9,Leste
2023-05-09,Estante,Móveis,48,66.22,3178.56,Oeste
2023-11-22,Estante,Móveis,34,14.69,499.46,Sul
2023-06-04,Sofá,Móveis,16,41.11,657.76,Leste
2023-06-20,Frutas,Alimentos,32,442.74,14167.68,Oeste
2023-11-12,Sofá,Móveis,2,483.91,967.82,Oeste
2023-02-02,Câmera,Eletrônicos,32,384.9,12316.8,Oeste
2023-09-06,Boneca,Brinquedos,38,113.35,4307.3,Oeste
2023-06-01,Laptop,Eletrônicos,45,302.73,13622.85,Sul
2023-08-06,Sofá,Móveis,31,455.64,14124.84,Oeste
2023-03-01,Estante,Móveis,9,175.1,1575.8999999999999,Norte
2023-04-24,Sapato,Roupas,20,385.15,7703.0,Leste
2023-03-27,Smartphone,Eletrônicos,18,391.21,7041.78,Norte
2023-03-16,Laptop,Eletrônicos,44,458.61,20178.84,Sul
2023-09-26,Carne,Alimentos,45,104.19,4688.55,Norte
2023-09-04,Calça,Roupas,44,303.92,13372.480000000001,Sul
2023-02-19,Blocos de Montar,Brinquedos,23,354.5,8153.5,Leste
2023-04-02,Calça,Roupas,20,404.81,8096.2,Oeste
2023-12-04,Blocos de Montar,Brinquedos,48,407.1,19540.800000000003,Leste
2023-05-17,Câmera,Eletrônicos,25,76.83,1920.75,Norte
2023-07-27,Jaqueta,Roupas,13,223.77,2909.01,Leste
2023-07-22,Mesa,Móveis,15,487.0,7305.0,Leste
2023-01-07,Feijão,Alimentos,17,239.41,4069.97,Oeste
2023-05-22,Arroz,Alimentos,21,399.09,8380.89,Leste
2023-04-30,Camisa,Roupas,37,159.81,5912.97,Sul
2023-10-06,Cadeira,Móveis,32,336.44,10766.08,Norte
2023-12-20,Sapato,Roupas,40,66.76,2670.4,Norte
2023-04-10,Estante,Móveis,31,108.11,3351.41,Oeste
2023-11-01,Quebra-Cabeça,Brinquedos,9,115.21,1036.8899999999999,Oeste
2023-08-16,Mesa,Móveis,29,339.01,9831.289999999999,Sul
2023-02-12,Carrinho,Brinquedos,47,451.38,21214.86,Norte
2023-04-19,Estante,Móveis,11,499.68,5496.4800000000005,Oeste
2023-08-27,Cadeira,Móveis,30,44.77,1343.1000000000001,Norte
2023-01-19,Sofá,Móveis,33,163.57,5397.8099999999995,Oeste
2023-10-25,Boneca,Brinquedos,3,339.53,1018.5899999999999,Norte
2023-11-28,Tablet,Eletrônicos,35,467.57,16364.949999999999,Leste
2023-11-07,Frutas,Alimentos,8,148.02,1184.16,Leste
2023-07-07,Laptop,Eletrônicos,44,356.6,15690.400000000001,Oeste
2023-02-08,Smartphone,Eletrônicos,6,224.45,1346.6999999999998,Leste
2023-05-30,Arroz,Alimentos,3,53.58,160.74,Sul
2023-04-08,Arroz,Alimentos,19,64.47,1224.93,Norte
